nome,faixa_preco,menor_preco,piece_link,since,img,timestamp
"Smartphone MS 45 S C‚mera 3 MP + 5 MP 3G Quad Core 1GB Android 5.1, Multilaser, NB234, 8GB, 4.5"", Preto","R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxNUcGK2zAQ%2FZVBh6Wlrm1ZViIFwpIYNvSQJSWHXgpBkcZZE1syspywXfbfK2eXpnMR782MZt6bN3JBPzTOkgWhKSUJCa89RqDbRp8j7L0zow5k8UZG38bESwj9sMiy6%2FWaqk79cTbVrkuPPjN9ts7npXwqfj1Vmcd6qQZ9MPXhzlIu5iwvRT5F9hjUaVnkdM74THwv8gftUYXmgksmcsbYP7za%2F3he3n95aBt7rpzBOMDGHXWvySJPBU%2FIRbVjXJ9JmeYJsaqbtOw75UP%2F4izCdg8lhz1Ujx16BQy2O%2FgGfHrYBn6OykDlPALdrGFljXeNAZ7SBLZjG5pWDegTeF4XrExAbNYJlCn%2FTRLYeQzu7t5o1TA0J4smcq6u0R8aE3kh5UxQI0opj0gpPaKcMS1FXdAZVbSI1UOI82%2FVjE6KPvCnktXNcPiyVf6MYdcqjV8nA1TAk%2FOvtzY%2B%2F4%2F47KuwHVvlyXtMeT3dmvOiPKIi738BUXiaBw%3D%3D,No J·Cotei desde Abr/2020,https://m.media-amazon.com/images/I/51P638sPIML.jpg,Mon Apr 20 17:40:07 2020
"Smartphone 16GB da ROM 32GB Quad Core Android Oreo MP 5.5"" IPS","R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxNUFtPwjAU%2FitNH3iCse7CLoYYJcSYQFDxwbfl0HYw3dp51hIJ4b9bFhCf2u9yLt850r3ErtKK5pR5jA6pObTSAV5X%2FMvBFrWw3ND8SC3WTtgZ03b5eNwLRnvyxyB4XDfeBscs9lmaRFnK7q1pik5b5HL6CVwbWQ3OVCNFZZup87eAIDS2KLnuJa6VkcpMb00G3BU0%2FNqg%2BFguRsXofb6Yu2f218KBW43bmbec5r6XxkO6h9q6OGGWef6QKmjO2dYNoGl3WknCJk%2BPRAB5Wy1JGLj%2FqwVBZholeVACdSXICqUmyxcSe%2FHg22pzR55f1rdDWQVdV22VFI7TZSmxqITjy0mSsCDMeFBGUcDTLAMRpyyAYAMApe%2FcnXFzencShld42XF%2BPes5Dxi51XjorXHyj7iYZ7K2NSA9OQlddhqXE16GaURPv9c3mWk%3D,No J·Cotei desde Mar/2020,https://www.extra-imagens.com.br/Control/ArquivoExibir.aspx?IdArquivo=1292751950,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS45 NB721 Desbloqueado GSM 8GB Android 7.0 Dourado e Branco,"R$ 399,00","R$ 753,22",/smartphone-multilaser-ms45-nb721-desbloqueado-gsm-8gb-android-7-0-dourado-e-branco/p,No J·Cotei desde Nov/2018,//img.ijacotei.com.br/produtos/200/200/02/70/13377002.jpg,Mon Apr 20 17:40:07 2020
"Smartphone Multilaser G Max P9108 32Gb Dourado 4G Tela 6"" C‚mera 5Mp Selfie 5Mp Dual Chip Android 9.0","R$ 399,00","R$ 399,00",https://track2.jacotei.com.br/r?h=eJxVkc2O2yAUhV8Fscgq2GCDwZGiUZuRvGnUkdJlpRExkNDYxsIw6Wg0717sJkq7uz%2BHeznf%2FYBv2k%2FWDXADSUbgGob3Uaek7Wx7SenonYptgJsPGH2XGucQxmmT59frNWul99q46LPW9dnR54de%2BjCe3aDRPnbBdnLSHjVoL3%2Bjl5pggcqi%2BYqe0xOpHKIN%2BqE7iSq0k732ErH9Czrozli9hM9Rdmh3tiP6MijvrEI1wvmYs7pkosZPMfSvU5rV6u0v2bqg7Wou9VrZ2G%2FTn8ZVuBz%2BF4TLd2O03wpci4KrElEsCkSPRCGRpiLGlawMpqJSfKW%2BudO2wAXGlNQYE4JpYtKOLdzgTLA1fJNdTLjKus7wGg7JRUL0oAAeFEADEgWwUACJwhHcKADagJkCqH5CsHuaOQC2H8FfDks4cwAzB3DjANK6x63iIKfJngatUs3N7l6tmg8qsdGE0kIaaiqqikIeiSlMoUrOuaySegrO60XNRXVPbzZ29%2BvOlmXQJ%2BffFynj%2FxTuYt3FTnr4mVo%2B4YGcMMak4PDzD61pwHE%3D,No J·Cotei desde Mar/2020,https://static.carrefour.com.br/medias/sys_master/images/images/h65/h92/h00/h00/26541038829598.jpg,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS45 P9511 Desbloqueado GSM 8GB Android 7.0 Preto,"R$ 399,00","R$ 470,70",/smartphone-multilaser-ms45-p9511-desbloqueado-gsm-8gb-android-7-0-preto/p,No J·Cotei desde Jan/2019,//img.ijacotei.com.br/produtos/200/200/07/25/14142507.jpg,Mon Apr 20 17:40:07 2020
Smartphone Blu Vivo 5 Mini V050EQ Desbloqueado GSM Dual Chip 8GB Android 6.0 Cinza,"R$ 399,00","R$ 399,00",/smartphone-blu-vivo-5-mini-v050eq-desbloqueado-gsm-dual-chip-8gb-android-6-0-cinza/p,No J·Cotei desde Mai/2017,//img.ijacotei.com.br/produtos/200/200/13/57/12545713.jpg,Mon Apr 20 17:40:07 2020
Smartphone Multilaser F P9105 Desbloqueado 16GB Android 9.0 Preto,"R$ 399,00","R$ 829,99",/smartphone-multilaser-f-p9105-desbloqueado-16gb-android-9-0-preto/p,No J·Cotei desde Nov/2019,//img.ijacotei.com.br/produtos/200/200/89/09/16110989.jpg,Mon Apr 20 17:40:07 2020
Smartphone Positivo S513 Desbloqueado 32GB Dual Chip Android Oreo Vermelho,"R$ 399,00","R$ 599,00",/smartphone-positivo-s513-desbloqueado-32gb-dual-chip-android-oreo-vermelho/p,No J·Cotei desde Mar/2020,//img.ijacotei.com.br/produtos/200/200/33/81/16368133.jpg,Mon Apr 20 17:40:07 2020
Smartphone Multilaser MS50X P9074 Desbloqueado Dual Chip 16GB Android 8.1 Preto,"R$ 399,00","R$ 516,06",/smartphone-multilaser-ms50x-p9074-desbloqueado-dual-chip-16gb-android-8-1-preto/p,No J·Cotei desde Out/2018,//img.ijacotei.com.br/produtos/200/200/86/58/13045886.jpg,Mon Apr 20 17:40:07 2020
Smartphone ZTE Blade A3 Lite Desbloqueado 16GB Android 9 Preto,"R$ 398,90","R$ 479,90",/smartphone-zte-blade-a3-lite-desbloqueado-16gb-android-9-preto/p,No J·Cotei desde Nov/2019,//img.ijacotei.com.br/produtos/200/200/68/68/16106868.jpg,Mon Apr 20 17:40:07 2020
