modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"iPhone 6s Apple com 3D Touch, iOS 13, Sensor Touch ID, Câmera iSight 12MP, Wi-Fi, 4G, GPS, Bluetooth e NFC, 32GB, Dourado, Tela 4,7""","R$ 1.519,05","R$ 1.519,05", Fev/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUdtq4zAQ%2FZVBD31SHCt2fAmEsk3SsNBLIIHtQyEo0iTWrm0ZWSotpf%2FeSVrv7pM4lxnNnHlnL%2Bh6Y1s2YyISjDP%2F1iEBVRv1h2DnrA7Ks9k7C64mofK%2B62fj8UXwNsJX72SkbBMd3FjEaZxmWXEdfLPvbXAK57%2Blsh7N1ZlqUJvQzMndSSe1dZ1DZS%2BSsq3H1s%2BHFleK7I0ayvdP93ej%2FWi3ulvRs%2FjbgMBQQdOqTrFZHBVTzl5kHWgRMRVlFBNuZXPey2wq2yJkPfzouhqBRoFkCTsbVMXBPG5BJBy22PbWfbHwc8lhcd2gk2C25lR5EJP7DYdfZnRrOKRrDuvNlsMNfeit9RUgPNwuOCST9Q2HJcVAk3LYYS0h5fkz%2BxdzaGXfm1OLmjh7PKLbG32%2BRZHmWRJrXSipymNa5qJUWovyoCd5dpiSu%2FfW4cWdJ8kAv7dcDUc5ZyI9nqx7u1in%2BX%2FEt3mBdailYx8kOcqPyfggi7KQ7OMTkiarjw%3D%3D,2020-04-07
iPhone 6s Apple 4G 32GB 4.7” Dourado,"R$ 2.324,07","R$ 1.519,05", Set/2016,jacotei.com.br,https://www.jacotei.com.br/iphone-6s-apple-4g-32gb-4-7-dourado/p,2020-04-07
3g/32g 8a Huawei China Padrã£o Celular Bom Funcionamento Telefone,"R$ 1.516,35","R$ 1.516,35", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUdGK2zAQ%2FBUjSJ7uHEuybDkQQpoS%2BtDSPvT9kFerRJxjubJ85jju37vxpbQFPezMzsLM6I29YBx96NmW8ZyzB5ZeByQAnYdngkMMdoLEtm9sih0tLikN43azSdHAM0aRG6uWOYdw%2FcNulvO9AdgJAIdaCOusVla2tZCqdqVVrtCNc9Xa71SjOULDEUFa13KndeU4inXYKdtagLKsQGgjoVWFtLoSbh3R%2BoiQnsjVbvG0koeVONGb5zk3V4weTG%2FGm628jcQvUVKgiYuK61oprVby5KLpf63k58Pp62MhH0UhK74SFQ4mEtuK2TjfeWPDSGwY%2Bg%2Fp4fj9G%2BFLR7ALM0bqCgZg2yLX6oG9mG6iGrniVS4J92SIypPnjRTnTJvsy2Rm9Nnx4nuT%2FTA27vchO2I3dSZmn8I1O0090L%2FQXZ9C9hM7dKHHvx80UbbRn3u0xAXnMD55S7zmZSNLwNa2TkjBoVFCQk0N8rIVTUHqMYWIi%2Fpm7QPdDR7%2B6%2B2WySQ8h%2Fi6yFX9D3G%2FuHtm77SKlJ%2BhssZWEtn7byw8vkc%3D,2020-04-07
IPhone 6 64GB Apple Desbloqueado GSM Cinza Espacial,"R$ 1.511,91","R$ 1.511,91", Nov/2014,jacotei.com.br,https://www.jacotei.com.br/iphone-6-64gb-apple-desbloqueado-gsm-cinza-espacial/p,2020-04-07
Smartphone Samsung Galaxy J6 SM-J600G/DS Desbloqueado Dual Chip 32GB Android 8.0 Prata,"R$ 1.554,90","R$ 1.506,90", Set/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j6-sm-j600g-ds-desbloqueado-dual-chip-32gb-android-8-0-prata/p,2020-04-07
Smartphone Xiaomi Redmi Note 8T Desbloqueado 64GB Dual Chip Versão Global Android 9.1 Pie Azul,"R$ 1.790,00","R$ 1.503,98", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8t-desbloqueado-64gb-dual-chip-versao-global-android-9-1-pie-azul/p,2020-04-07
"Iphone 6 32GB Dourado, Tela 4.7"" IOS 8, Câmera 8MP, 4G Processador 1.4 Ghz Dual Core - Apple","R$ 1.503,51","R$ 1.503,51", Mar/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUWFr2zAQ%2FStCkHxyHEuyZDkQSpaQUFhpYfs4KLJ0akxVy5Pthq70v%2B%2FqtWwDfbj37t3x7umVPkMa2tjRDWU5oxkdX3pAYENrHxH2KbrJjnTzSqcUsHEex37YrNdjMvYREs%2BNk3Od2%2Fj0ya7n8Stj7ZZb60Fz7rzT0omm4kJWvnTSF7r2Xi3braw1A1szACucb5jXWnkGfBm3stGyZI2FpmG1sYpbU1eFZMsErk1gx3t0tZ09LcRuwY%2F4LpdLbp4gtdZ0Zni3lTcJ%2BfmUMWJVslqVTOiFOPpkup8Lcdgdv64KseKFUGzBFfQmIdvwi%2FFtaI2LA7Kx7%2F5Id%2FvbG8TngDDECyRMyvaWbopcy4w%2BmzBhiEwWIpcsox3aweiu%2B3PsgCgi%2BOkLOcQp4d6MfIdgSJlXPyi5vv1GdEb2V2jfEH1zl5HyRO5StDAMKE6E5SU5nX%2BRw2QC2ccEZEV2fR%2Fg79dNePXQPnTgkIveQ7pvHfKFBaXAQaEbxXThFPdQgSoLa7XB8FE9jLhxVgv5iT7M7%2F5L9P1eM8JDTC%2BzXFb%2FEB8TewhTMIm%2BYSthNhRkaUumHX37DTEqw4M%3D,2020-04-07
IPhone 6 32GB Apple Desbloqueado GSM Dourado,"R$ 1.503,51","R$ 1.503,51", Ago/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-6-32gb-apple-desbloqueado-gsm-dourado/p,2020-04-07
Smartphone Xiaomi Redmi Note 8 Pro Desbloqueado Dual Chip 64GB Android 9.0 Pie Azul,"R$ 1.899,00","R$ 1.502,12", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-redmi-note-8-pro-desbloqueado-dual-chip-64gb-android-9-0-pie-azul/p,2020-04-07
Celular Xiaomi Mi8 Lite Desbloqueado GSM 64GB Dual Chip Android 8.1 Preto,"R$ 1.519,00","R$ 1.500,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/celular-xiaomi-mi8-lite-desbloqueado-gsm-64gb-android-8-1-preto/p,2020-04-07
