,title,old_price,price,parcelas,image_link,product_link,produto_disponível
1556,"USADO - Smartphone Samsung Galaxy S9+ G9650Z 128GB, Dual Chip, 4G, Android 7.0, Câm 12MP, Tela 6.2' Wi-Fi Azul",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9f/h3d/h00/h00/26718961664030.jpg,www.carrefour.com.br/USADO-Smartphone-Samsung-Galaxy-S9-G9650Z-128GB-Dual-Chip-4G-Android-7-0-Cam-12MP-Tela-6-2-Wi-Fi-Azul/p/MP24027457,No
1557,SMARTPHONE ASUS ZENFONE 4 SELFIE ZD553KL 4GB 64GB TELA 5.5' DUAL DOURADO,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf7/h75/h00/h00/16992316260382.jpg,www.carrefour.com.br/SMARTPHONE-ASUS-ZENFONE-4-SELFIE-ZD553KL-4GB-64GB-TELA-5-5-DUAL-DOURADO/p/MP22333105,No
1558,SMARTPHONE MOTOROLA MOTO G5S XT1797 4RAM 32GB TELA 5.2' LTE DUAL DOURADO,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h07/h06/h00/h00/16987600388126.jpg,www.carrefour.com.br/SMARTPHONE-MOTOROLA-MOTO-G5S-XT1797-4RAM-32GB-TELA-5-2-LTE-DUAL-DOURADO/p/MP22313624,No
1559,Usado: Iphone 7 256gb Preto Matte,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he8/hfe/h00/h00/15069490446366.jpg,www.carrefour.com.br/Usado-Iphone-7-256gb-Preto-Matte/p/MP19866002,No
1560,USADO - iPhone 8 64GB Cinza Espacial Tela 4.7' IOS 4G Câmera 12MP,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0b/h31/h00/h00/15214716387358.jpg,www.carrefour.com.br/USADO-iPhone-8-64GB-Cinza-Espacial-Tela-4-7-IOS-4G-Camera-12MP/p/MP20160213,No
1561,USADO - iPhone 8 64GB Dourado Tela 4.7' IOS 4G Câmera 12MP,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h98/h6c/h00/h00/15171794698270.jpg,www.carrefour.com.br/USADO-iPhone-8-64GB-Dourado-Tela-4-7-IOS-4G-Camera-12MP/p/MP20045084,No
1562,USADO - iPhone 8 64GB Prata Tela 4.7' IOS 4G Câmera 12MP,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4f/h0e/h00/h00/15171828449310.jpg,www.carrefour.com.br/USADO-iPhone-8-64GB-Prata-Tela-4-7-IOS-4G-Camera-12MP/p/MP20044061,No
1563,Smartphone Asus Zenfone 5 128GB 4GB Dual Chip Android 8.0 Tela 6.2\' Qualcomm Snapdragon 1.8GHz 4G Câmera 12MP-Preto,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h81/h80/h00/h00/15157684928542.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-5-128GB-4GB-Dual-Chip-Android-8-0-Tela-6-2-Qualcomm-Snapdragon-1-8GHz-4G-Camera-12MP-Preto/p/MV20011820,No
1564,Smartphone Sony Xperia Z5 Premium E6853 Tela 5.5 Polegadas 4K 32GB Câmera 23MP,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he2/h92/h00/h00/12976798400542.jpg,www.carrefour.com.br/Smartphone-Sony-Xperia-Z5-Premium-E6853-Tela-5-5-Polegadas-4K-32GB-Camera-23MP/p/MP13476603,No
1565,"Smartphone Motorola Moto Z2 Play Dual Chip Android 7.1.1 5,5' Octa-Core 2.2 GHz 64GB Câmera 12MP Ouro",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h74/h2e/h00/h00/13526673719326.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-Z2-Play-Dual-Chip-Android-7-1-1-5-5-Octa-Core-2-2-GHz-64GB-Camera-12MP-Ouro/p/MP13353609,No
1566,Smartphone Motorola G7 Power Lilás Dual Chip 64GB Câmera 12MP - XT1955,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h74/h40/h00/h00/14683226832926.jpg,www.carrefour.com.br/Smartphone-Motorola-G7-Power-Lilas-Dual-Chip-64GB-Camera-12MP-XT1955/p/MP19228095,No
1567,Smartphone Samsung A505 Galaxy A50 Branco 64 GB,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4b/hb2/h00/h00/14656139591710.jpg,www.carrefour.com.br/Smartphone-Samsung-A505-Galaxy-A50-Branco-64-GB/p/MP19179620,No
1568,USADO: iPhone 8 Apple 64GB Prata (Bom) - Mais Barato Store,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd8/h8b/h00/h00/13821574938654.jpg,www.carrefour.com.br/USADO-iPhone-8-Apple-64GB-Prata-Bom-Mais-Barato-Store/p/MP15073867,No
1569,Usado: iPhone 8 256GB Cinza Espacial Excelente - Trocafone,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h01/hc5/h00/h00/14617414303774.jpg,www.carrefour.com.br/Usado-iPhone-8-256GB-Cinza-Espacial-Excelente-Trocafone/p/MP19133007,No
1570,Usado: iPhone 8 256GB Dourado Excelente - Trocafone,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb3/hff/h00/h00/14618087882782.jpg,www.carrefour.com.br/Usado-iPhone-8-256GB-Dourado-Excelente-Trocafone/p/MP19134050,No
1571,"Smartphone Samsung Galaxy A8, 5.6', 4G, Android 7.1, 16MP, 64GB - Ametista",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd2/ha3/h00/h00/12108670369822.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A8-5-6-4G-Android-7-1-16MP-64GB-Ametista/p/MP11707243,No
1572,"Smartphone Asus Zenfone GO, Branco, ZB500KG, Tela de 5', 8GB, 8MP",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc7/h34/h00/h00/14556616458270.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-GO-Branco-ZB500KG-Tela-de-5-8GB-8MP/p/MP19019024,No
1573,Smartphone Motorola XT1929 Moto Z3 Play Gamepad Edition Indigo 64 GB,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7b/ha6/h00/h00/11827121160222.jpg,www.carrefour.com.br/Smartphone-Motorola-XT1929-Moto-Z3-Play-Gamepad-Edition-Indigo-64-GB/p/MP11366017,No
1574,USADO: iPhone 7 Apple 256GB Preto Matte (Excelente) - Mais Barato Store,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h3c/h77/h00/h00/13742113718302.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Preto-Matte-Excelente-Mais-Barato-Store/p/MP16153634,No
1575,Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2,1899.05,1899.05,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h27/h6a/h00/h00/13526052241438.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-S9-Dual-Chip-Android-8-0-Tela-6-2-Octa-Core-2-8GHz-128GB-4G-Camera-12MP-Ultravioleta/p/MP13279067,No
1576,Smartphone Samsung Galaxy A9 2016 32GB Preto 4G Tela 6,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h03/haf/h00/h00/11079604240414.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A9-2016-32GB-Preto-4G-Tela-6-Camera-16MP-Android-6-0/p/9997814,No
1577,USADO: iPhone 7 Apple 256GB Rosa (Excelente) - Mais Barato Store,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h89/had/h00/h00/13742118174750.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Rosa-Excelente-Mais-Barato-Store/p/MP16153629,No
1578,USADO: iPhone 8 Apple 64GB Cinza Espacial (Bom) - Mais Barato Store,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5f/h75/h00/h00/17021378297886.jpg,www.carrefour.com.br/USADO-iPhone-8-Apple-64GB-Cinza-Espacial-Bom-Mais-Barato-Store/p/MP13454298,No
1579,Celular Smartphone Caterpillar S41 Cat Dual 32Gb Preto,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hcc/h2b/h00/h00/11921153851422.jpg,www.carrefour.com.br/Celular-Smartphone-Caterpillar-S41-Cat-Dual-32Gb-Preto/p/MP11482238,No
1580,"Smartphone Asus Zenfone Max Plus M2, 32GB, 12MP, Tela 6.2 Pol, Vermelho - ZB634KL-4C003BR",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h96/h86/h00/h00/14270069473310.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-Max-Plus-M2-32GB-12MP-Tela-6-2-Pol-Vermelho-ZB634KL-4C003BR/p/MP18477619,No
1581,"Smartphone Asus Zenfone GO, Vermelho, ZB500KG, Tela de 5', 8GB, 8MP",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h47/h14/h00/h00/12917322973214.jpg,www.carrefour.com.br/Smartphone-Asus-Zenfone-GO-Vermelho-ZB500KG-Tela-de-5-8GB-8MP/p/MP13415294,No
1582,USADO: iPhone 8 Apple 64GB Dourado (Bom) - Mais Barato Store,1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf7/hb0/h00/h00/13464631869470.jpg,www.carrefour.com.br/USADO-iPhone-8-Apple-64GB-Dourado-Bom-Mais-Barato-Store/p/MP15076917,No
1583,"Smartphone Alcatel PIXI4 Metallic, Branco, 5045J, Tela de 5', 8GB, 8MP",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbc/h53/h00/h00/12772727390238.jpg,www.carrefour.com.br/Smartphone-Alcatel-PIXI4-Metallic-Branco-5045J-Tela-de-5-8GB-8MP/p/MP13271046,No
1584,"Smartphone Samsung Galaxy A50 64GB Octa-Core 1.8GHz Android 9.0, 6.4' 25MP+5MP+8MP Frontal 25MP Azul",1999.0,1999.0,"Até 10xdeR$199,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8e/he5/h00/h00/13741720895518.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A50-64GB-Octa-Core-1-8GHz-Android-9-0-6-4-25MP-5MP-8MP-Frontal-25MP-Azul/p/MP16155591,No
1585,Smartphone Samsung Galaxy A7 128Gb Azul 4G Tela 6.0,1998.89,1998.89,"Até 10xdeR$199,89  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2f/hb6/h00/h00/12607660097566.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A7-128Gb-Azul-4G-Tela-6-0-Camera-24MP-Selfie-24MP-Dual-Chip-Android-8-0/p/5590442,No
1586,"Smartphone Motorola One Vision 128GB Dual Chip Android Pie 9.0 Tela 6,3' 4G Câmera 48+5MP",1997.95,1997.95,"Até 10xdeR$199,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbd/hcc/h00/h00/14683346239518.jpg,www.carrefour.com.br/Smartphone-Motorola-One-Vision-128GB-Dual-Chip-Android-Pie-9-0-Tela-6-3-4G-Camera-48-5MP/p/MP19227071,No
1587,Smartphone Xiaomi Redmi Note 8 Pro 64GB 6GB Ram Dual Sim Global Verde,1996.0,1996.0,"Até 10xdeR$199,60  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7b/ha4/h00/h00/26400863748126.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Redmi-Note-8-Pro-64GB-6GB-Ram-Dual-Sim-Global-Verde/p/MP23491079,No
1588,Smartphone Xiaomi Mi 8 Lite Dual SIM 128GB de 6.26' 12+5MP/24MP OS 8.1.0 - Preto,1990.0,1990.0,"Até 10xdeR$199,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he8/hfd/h00/h00/14705855266846.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Mi-8-Lite-Dual-SIM-128GB-de-6-26-12-5MP-24MP-OS-8-1-0-Preto/p/MP19274067,No
1589,Smartphone  Redmi Note 8 Pro 64GB/6GB -Azul,1989.9,1989.9,"Até 10xdeR$198,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hfa/hb9/h00/h00/26730836131870.jpg,www.carrefour.com.br/Smartphone-Redmi-Note-8-Pro-64GB-6GB-Azul/p/MP24038490,No
1590,USADO: iPhone 8 Apple 64GB Vermelho (Bom) - Mais Barato Store,1989.0,1989.0,"Até 10xdeR$198,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h82/hfb/h00/h00/13736248213534.jpg,www.carrefour.com.br/USADO-iPhone-8-Apple-64GB-Vermelho-Bom-Mais-Barato-Store/p/MP16025098,No
1591,Smartphone Galaxy A 50 128GB Dual SM Samsung A505GZKTZTO Preto,1985.4,1985.4,"Até 10xdeR$198,54  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0b/hab/h00/h00/15581878681630.jpg,www.carrefour.com.br/Smartphone-Galaxy-A-50-128GB-Dual-SM-Samsung-A505GZKTZTO-Preto/p/MV20764122,No
1592,"Smartphone Motorola Moto Z3 Play, Indigo, XT1929, Tela de 6, 64GB, 12MP",1979.9,1979.9,"Até 10xdeR$197,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc8/h1e/h00/h00/13527239622686.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-Z3-Play-Indigo-XT1929-Tela-de-6-64GB-12MP/p/MP11968312,No
1593,Usado: iPhone 8 64GB Dourado Muito Bom - Trocafone,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h94/hcb/h00/h00/15002474709022.jpg,www.carrefour.com.br/Usado-iPhone-8-64GB-Dourado-Muito-Bom-Trocafone/p/MP19772946,No
1594,Usado: iPhone 7 128GB Dourado Excelente - Trocafone,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h44/h85/h00/h00/14993942052894.jpg,www.carrefour.com.br/Usado-iPhone-7-128GB-Dourado-Excelente-Trocafone/p/MP19764814,No
1595,Usado: iPhone 7 128GB Prateado Excelente - Trocafone,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h09/h7b/h00/h00/14971792523294.jpg,www.carrefour.com.br/Usado-iPhone-7-128GB-Prateado-Excelente-Trocafone/p/MP19729943,No
1596,Usado: iPhone 6S Plus 128GB Dourado Excelente - Trocafone,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4e/h68/h00/h00/14616175575070.jpg,www.carrefour.com.br/Usado-iPhone-6S-Plus-128GB-Dourado-Excelente-Trocafone/p/MP19128002,No
1597,Usado: iPhone 7 128GB Ouro Rosa Excelente - Trocafone,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h48/hdd/h00/h00/14620382330910.jpg,www.carrefour.com.br/Usado-iPhone-7-128GB-Ouro-Rosa-Excelente-Trocafone/p/MP19133437,No
1598,USADO: iPhone 6s Plus Apple 64GB Cinza Especial (Bom) - Mais Barato Store,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf1/hc0/h00/h00/13742734278686.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-64GB-Cinza-Especial-Bom-Mais-Barato-Store/p/MP16148699,No
1599,USADO: iPhone 6s Plus Apple 64GB Rosa (Bom) - Mais Barato Store,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h75/h24/h00/h00/13736254177310.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-64GB-Rosa-Bom-Mais-Barato-Store/p/MP16025089,No
1600,USADO: iPhone 6s Plus Apple 64GB Prata (Bom) - Mais Barato Store,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h81/hdf/h00/h00/12900549885982.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-64GB-Prata-Bom-Mais-Barato-Store/p/MP13391569,No
1601,USADO: iPhone 6s Plus Apple 64GB Dourado (Bom) - Mais Barato Store,1979.0,1979.0,"Até 10xdeR$197,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7e/h46/h00/h00/13464660639774.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-64GB-Dourado-Bom-Mais-Barato-Store/p/MP15076888,No
1602,Smartphone Xiaomi Mi 9 SE 5.97\' 6GB/128GB Dual SIM Black Piano Versão Global,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h55/hb7/h00/h00/14617814597662.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Mi-9-SE-5-97-6GB-128GB-Dual-SIM-Black-Piano-Versao-Global/p/MP19132144,No
1603,USADO: iPhone 7 Apple 256GB Prata (Bom) - Mais Barato Store,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hdb/he5/h00/h00/13199999172638.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Prata-Bom-Mais-Barato-Store/p/MP14024292,No
1604,USADO: iPhone 6s Plus Apple 32GB Rosa (Excelente) - Mais Barato Store,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8a/hf7/h00/h00/11755485265950.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-32GB-Rosa-Excelente-Mais-Barato-Store/p/MP11196320,No
1605,USADO: iPhone 7 Apple 256GB Rosa (Bom) - Mais Barato Store,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha4/h08/h00/h00/13512670806046.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Rosa-Bom-Mais-Barato-Store/p/MP15241084,No
1606,USADO: iPhone 7 Apple 256GB Preto Brilhante (Bom) - Mais Barato Store,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8a/hb1/h00/h00/13170959450142.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Preto-Brilhante-Bom-Mais-Barato-Store/p/MP13958320,No
1607,USADO: iPhone 7 Apple 256GB Preto Matte (Bom) - Mais Barato Store,1969.0,1969.0,"Até 10xdeR$196,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1b/h67/h00/h00/13464655134750.jpg,www.carrefour.com.br/USADO-iPhone-7-Apple-256GB-Preto-Matte-Bom-Mais-Barato-Store/p/MP15076897,No
1608,Smartphone / Xiaomi / MI9 / SE / 64GB / Câmera de 48MP /Tela de 5.97 - Preto,1965.71,1965.71,"Até 10xdeR$196,57  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6e/hf7/h00/h00/14893991985182.jpg,www.carrefour.com.br/Smartphone-Xiaomi-MI9-SE-64GB-Camera-de-48MP-Tela-de-5-97-Preto/p/MP19602029,No
1609,Smartphone Xiaomi Pocophone F1 64GB 6GB RAM Preto,1959.95,1959.95,"Até 10xdeR$196,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h42/hb2/h00/h00/13240238604318.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Pocophone-F1-64GB-6GB-RAM-Preto/p/MP14103906,No
1610,Smartphone Xiaomi Mi 9 Se Azul 128gb 6GB RAM Versão Global,1959.95,1959.95,"Até 10xdeR$196,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/haa/h24/h00/h00/15315945652254.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Mi-9-Se-Azul-128gb-6GB-RAM-Versao-Global/p/MP20327070,No
1611,"iPhone SE, Space Gray, MP822BR/A, Tela de 4, 32GB, 12MP",1959.9,1959.9,"Até 10xdeR$195,99  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h44/h28/h00/h00/11182398636062.jpg,www.carrefour.com.br/iPhone-SE-Space-Gray-MP822BR-A-Tela-de-4-32GB-12MP/p/MP04817151,No
1612,Usado: Iphone 6 Plus 128GB Prateado Muito Bom - Trocafone,1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h26/ha8/h00/h00/14979225288734.jpg,www.carrefour.com.br/Usado-Iphone-6-Plus-128GB-Prateado-Muito-Bom-Trocafone/p/MP19739313,No
1613,Usado: iPhone 8 256GB Prateado Excelente - Trocafone,1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4a/h55/h00/h00/14617406767134.jpg,www.carrefour.com.br/Usado-iPhone-8-256GB-Prateado-Excelente-Trocafone/p/MP19133009,No
1614,Smartphone Motorola Moto Z3 Play Gamepad 64GB 6'' Dual Chip Android 8.1 Processador Octa-Core Índigo,1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2d/h74/h00/h00/13527288217630.jpg,www.carrefour.com.br/Smartphone-Motorola-Moto-Z3-Play-Gamepad-64GB-6-Dual-Chip-Android-8-1-Processador-Octa-Core-Indigo/p/MP12389191,No
1615,USADO: iPhone 6s Plus Apple 128GB Prata (Excelente) - Mais Barato Store,1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd3/h1c/h00/h00/12385148993566.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-128GB-Prata-Excelente-Mais-Barato-Store/p/MP12375001,No
1616,"iPhone SE Gold, MP842BR/A, Tela de 4, 32GB, 12MP",1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5e/hdd/h00/h00/11190371876894.jpg,www.carrefour.com.br/iPhone-SE-Gold-MP842BR-A-Tela-de-4-32GB-12MP/p/MP04845539,No
1617,USADO: iPhone 6s Plus Apple 128GB Cinza Espacial (Muito Bom) - Mais Barato Store,1959.0,1959.0,"Até 10xdeR$195,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h24/h64/h00/h00/10123104190494.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-128GB-Cinza-Espacial-Muito-Bom-Mais-Barato-Store/p/MP02151259,No
1618,Smartphone Samsung Galaxy A70 128GB Branco 4G Tela 6.7,1954.44,1954.44,"Até 10xdeR$195,44  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h21/h3c/h00/h00/14366391009310.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A70-128GB-Branco-4G-Tela-6-7-Camera-32MP-5MP-8MP-Selfie-32MP-Dual-Chip-Android-9-0/p/5698685,No
1619,Smartphone Samsung Galaxy A70 128GB Preto 4G Tela 6.7,1954.44,1954.44,"Até 10xdeR$195,44  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h88/hec/h00/h00/14064278863902.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A70-128GB-Preto-4G-Tela-6-7-Camera-32MP-5MP-8MP-Selfie-32MP-Dual-Chip-Android-9-0/p/5698650,No
1620,Smartphone / Xiaomi / Pocophone / F1 / 128GB / Tela de 6.18 / Dual Sim - Azul,1953.68,1953.68,"Até 10xdeR$195,37  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5d/hcb/h00/h00/14894023245854.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Pocophone-F1-128GB-Tela-de-6-18-Dual-Sim-Azul/p/MP19603015,No
1621,Smartphone LG Q6+ M700A 64GB LTE Dual Sim Tela 5.5'Câm.13MP+5MP-Azul,1950.0,1950.0,"Até 10xdeR$195,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h05/hd4/h00/h00/17534424580126.jpg,www.carrefour.com.br/Smartphone-LG-Q6-M700A-64GB-LTE-Dual-Sim-Tela-5-5-Cam-13MP-5MP-Azul/p/MP23383604,No
1622,Smartphone Samsung Galaxy J8 64GB Dual Chip Android 8.0 Tela 6' Octa-Core 1.8GHz 4G Câmera 16MP F1.7 Preto,1950.0,1950.0,"Até 10xdeR$195,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h18/h86/h00/h00/17202892275742.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J8-64GB-Dual-Chip-Android-8-0-Tela-6-Octa-Core-1-8GHz-4G-Camera-16MP-F1-7-Preto/p/MP22767694,No
1623,USADO: Iphone 7 256gb Preto Matte,1950.0,1950.0,"Até 10xdeR$195,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h56/h5c/h00/h00/14960585867294.jpg,www.carrefour.com.br/USADO-Iphone-7-256gb-Preto-Matte/p/MP19715523,No
1624,Smartphone Xiaomi Note 7 4GB RAM 128GB,1949.22,1949.22,"Até 10xdeR$194,92  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hb3/h7c/h00/h00/17286835208222.jpg,www.carrefour.com.br/Smartphone-Xiaomi-Note-7-4GB-RAM-128GB/p/MV22926569,No
1625,USADO: iPhone 6s Plus Apple 32GB Rosa (Muito Bom) - Mais Barato Store,1949.0,1949.0,"Até 10xdeR$194,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0f/h0f/h00/h00/12089023561758.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-32GB-Rosa-Muito-Bom-Mais-Barato-Store/p/MP11691139,No
1626,USADO: iPhone 6s Plus Apple 32GB Prata (Muito Bom) - Mais Barato Store,1949.0,1949.0,"Até 10xdeR$194,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h59/h7e/h00/h00/12385371357214.jpg,www.carrefour.com.br/USADO-iPhone-6s-Plus-Apple-32GB-Prata-Muito-Bom-Mais-Barato-Store/p/MP12347659,No
1627,Smartphone Samsung Galaxy A5 SM-A520F 64GB Dourado 4G Tela 5.2,1949.0,1949.0,"Até 10xdeR$194,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h3f/h3a/h00/h00/9594254262302.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-A5-SM-A520F-64GB-Dourado-4G-Tela-5-2-Camera-16MP-Android-6-0/p/5128935,No
1628,USADO: iPhone 6 Plus Apple 128GB Prata (Excelente) - Mais Barato Store,1949.0,1949.0,"Até 10xdeR$194,90  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd0/h6c/h00/h00/10124224692254.jpg,www.carrefour.com.br/USADO-iPhone-6-Plus-Apple-128GB-Prata-Excelente-Mais-Barato-Store/p/MP02154210,No
