,title,old_price,price,parcelas,image_link,product_link,produto_disponível
72,Smartphone Multilaser MS50G Dual Chip Android 8.1 Tela 5.5 8GB 3G Câmera 8MP Prata com Preto,349.99,349.99,"Até 7xdeR$50,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h02/hab/h00/h00/13695915819038.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50G-Dual-Chip-Android-8-1-Tela-5-5-8GB-3G-Camera-8MP-Prata-com-Preto/p/MV13444702,No
73,USADO - Smartphone Galaxy E5 Duos 4G Preto E500F/DS -,349.0,349.0,"Até 7xdeR$49,86  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h99/h19/h00/h00/15021381189662.jpg,www.carrefour.com.br/USADO-Smartphone-Galaxy-E5-Duos-4G-Preto-E500F-DS-/p/MV19793823,No
74,Smartphone Multilaser MS50L 3G QuadCore Dual Chip Android 7,349.0,349.0,"Até 7xdeR$49,86  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h75/h33/h00/h00/14598039797790.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50L-3G-QuadCore-Dual-Chip-Android-7/p/MP19106137,No
75,USADO: iPhone 5C Apple 8GB Branco (Excelente) - Mais Barato Store,349.0,349.0,"Até 7xdeR$49,86  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h88/h2e/h00/h00/13736260534302.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-8GB-Branco-Excelente-Mais-Barato-Store/p/MP16021946,No
76,Smartphone Multilaser MS45 8GB 512MB RAM 8MP Tela 4.5 Preto,349.0,349.0,"Até 7xdeR$49,86  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0f/hec/h00/h00/12395671191582.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS45-8GB-512MB-RAM-8MP-Tela-4-5-Preto/p/MP12391520,No
77,Smartphone Samsung Galaxy J1 Mini SM-J105 8GB Preto 3G Tela 4,349.0,349.0,"Até 7xdeR$49,86  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf0/h90/h00/h00/13097537536030.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J1-Mini-SM-J105-8GB-Preto-3G-Tela-4-Camera-5MP-Android-5-1/p/9826238,No
78,Celular Smartphone Ms50L 3G Tela 5 8Gb Android 7.0 Dourado/Branco Nb707,344.6,344.6,"Até 7xdeR$49,23  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0a/h6b/h00/h00/12489276981278.jpg,www.carrefour.com.br/Celular-Smartphone-Ms50L-3G-Tela-5-8Gb-Android-7-0-Dourado-Branco-Nb707/p/MP12523393,No
79,"Smartphone Alcatel 4034E Light Pixi 4, Dual chip, 8MP, 4'', 8GB expansível até 32GB, 3G - Preto",342.9,342.9,"Até 6xdeR$57,15  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hee/h15/h00/h00/12969859645470.jpg,www.carrefour.com.br/Smartphone-Alcatel-4034E-Light-Pixi-4-Dual-chip-8MP-4-8GB-expansivel-ate-32GB-3G-Preto/p/MP13472449,No
80,"Smartphone Positivo Twist M, Azul, S520M, Tela de 5', 16GB, 8MP",339.9,339.9,"Até 6xdeR$56,65  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h68/hcb/h00/h00/15971182510110.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-M-Azul-S520M-Tela-de-5-16GB-8MP/p/MP21406555,No
81,"Smartphone Alcatel 4034E Light Pixi 4, Dual chip, 8MP, 4'', 8GB expansível até 32GB, 3G - Preto",339.9,339.9,"Até 6xdeR$56,65  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc2/hef/h00/h00/12837949014046.jpg,www.carrefour.com.br/Smartphone-Alcatel-4034E-Light-Pixi-4-Dual-chip-8MP-4-8GB-expansivel-ate-32GB-3G-Preto/p/MP13298246,No
82,Smartphone Alcatel Pixi4 5 8GB Preto 3G Tela 5,339.9,339.9,"Até 6xdeR$56,65  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hee/hd8/h00/h00/9375797968926.jpg,www.carrefour.com.br/Smartphone-Alcatel-Pixi4-5-8GB-Preto-3G-Tela-5-Camera-8MP-Android-6-0/p/5026296,No
83,Usado: iPhone 5C 8GB Verde Bom - Trocafone,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc7/h72/h00/h00/14978732916766.jpg,www.carrefour.com.br/Usado-iPhone-5C-8GB-Verde-Bom-Trocafone/p/MP19738407,No
84,Usado: iPhone 5C 8GB Amarelo Bom - Trocafone,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7c/hdd/h00/h00/14618597294110.jpg,www.carrefour.com.br/Usado-iPhone-5C-8GB-Amarelo-Bom-Trocafone/p/MP19134008,No
85,USADO: iPhone 5C Apple 16GB Verde (Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he9/h01/h00/h00/13170966855710.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-16GB-Verde-Bom-Mais-Barato-Store/p/MP13958329,No
86,Smartphone Mirage 71S Dual Chip 3G RAM 1GB  Quad Core Tela 5.5' Dual Câmera 8MP+5MP Android 5.1 Dourado 1002,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5f/h20/h00/h00/10332166127646.jpg,www.carrefour.com.br/Smartphone-Mirage-71S-Dual-Chip-3G-RAM-1GB-Quad-Core-Tela-5-5-Dual-Camera-8MP-5MP-Android-5-1-Dourado-1002/p/MP02452602,No
87,USADO: iPhone 5C Apple 16GB Amarelo (Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h29/h7d/h00/h00/13742112866334.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-16GB-Amarelo-Bom-Mais-Barato-Store/p/MP16153635,No
88,USADO: iPhone 5c Apple 16GB Rosa (Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1a/h45/h00/h00/12384974274590.jpg,www.carrefour.com.br/USADO-iPhone-5c-Apple-16GB-Rosa-Bom-Mais-Barato-Store/p/MP12347606,No
89,USADO: iPhone 5C Apple 16GB Verde (Muito Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h26/hfe/h00/h00/9623833575454.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-16GB-Verde-Muito-Bom-Mais-Barato-Store/p/MP01963268,No
90,USADO: iPhone 5C Apple 16GB Azul (Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hce/h2b/h00/h00/13170935136286.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-16GB-Azul-Bom-Mais-Barato-Store/p/MP13958260,No
91,USADO: iPhone 5C Apple 16GB Branco (Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc9/hbc/h00/h00/13742313996318.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-16GB-Branco-Bom-Mais-Barato-Store/p/MP16153567,No
92,Usado: iPhone 5C 8GB Branco Bom,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf4/h9e/h00/h00/14184652800030.jpg,www.carrefour.com.br/Usado-iPhone-5C-8GB-Branco-Bom/p/MP18325098,No
93,USADO: iPhone 5C Apple 8GB Branco (Muito Bom) - Mais Barato Store,339.0,339.0,"Até 6xdeR$56,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h68/h4d/h00/h00/9623836196894.jpg,www.carrefour.com.br/USADO-iPhone-5C-Apple-8GB-Branco-Muito-Bom-Mais-Barato-Store/p/MP01963272,No
94,Celular Smartphone 3G 4 Pol Dual Chip Quad Core Camera 5 Mp Multilaser (NB251/252),335.9,335.9,"Até 6xdeR$55,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hba/h7a/h00/h00/14686668685342.jpg,www.carrefour.com.br/Celular-Smartphone-3G-4-Pol-Dual-Chip-Quad-Core-Camera-5-Mp-Multilaser-NB251-252/p/MV19227578,No
95,Celular Smartphone 3G 4 Pol Dual Chip Quad Core Camera 5 Mp Multilaser (NB251/252),335.9,335.9,"Até 6xdeR$55,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd4/hda/h00/h00/14686085808158.jpg,www.carrefour.com.br/Celular-Smartphone-3G-4-Pol-Dual-Chip-Quad-Core-Camera-5-Mp-Multilaser-NB251-252/p/MV19229682,No
96,Usado: Smartphone LG X Screen Preto 16GB 4.93' Android 6.0 Marshmallow LGK500DSF - Bom,329.99,329.99,"Até 6xdeR$55,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h9a/h3f/h00/h00/26608580231198.jpg,www.carrefour.com.br/Usado-Smartphone-LG-X-Screen-Preto-16GB-4-93-Android-6-0-Marshmallow-LGK500DSF-Bom/p/MV23867397,No
97,Smartphone Multilaser MS40S Branco 4' Câmera 3 MP + 5 MP 3G Quad Core 8GB Android 6.0 - NB252 NB252,328.49,328.49,"Até 6xdeR$54,75  sem juros",static.carrefour.com.br/medias/sys_master/images/images/had/h60/h00/h00/11560728264734.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS40S-Branco-4-Camera-3-MP-5-MP-3G-Quad-Core-8GB-Android-6-0-NB252-NB252/p/MP10762185,No
98,Smartphone Multilaser MS45 4G 1GB Dourado Tela 4.5' Câmera 3MP+5MP QuadCore 8GB Android 7.0 P9063,327.9,327.9,"Até 6xdeR$54,65  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h36/h32/h00/h00/13755263647774.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS45-4G-1GB-Dourado-Tela-4-5-Camera-3MP-5MP-QuadCore-8GB-Android-7-0-P9063/p/MV11539537,No
99,Smartphone Vivo 5 Mini 3g Dual Sim Tela 4.0' 512mb/8gb Prata Blu V051EQ,325.0,325.0,"Até 6xdeR$54,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc6/h84/h00/h00/13550304002078.jpg,www.carrefour.com.br/Smartphone-Vivo-5-Mini-3g-Dual-Sim-Tela-4-0-512mb-8gb-Prata-Blu-V051EQ/p/MP15346644,No
100,Smartphone Positivo Twist S520 4G 8GB Azul Tela 5,325.0,325.0,"Até 6xdeR$54,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h95/h09/h00/h00/9288101855262.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-S520-4G-8GB-Azul-Tela-5-Camera-8MP-Android-6-0/p/9992251,No
101,SMARTPHONE BLU VIVO 5 MINI V051EQ 1RAM 8GB 3G DUAL VERMELHO,319.0,319.0,"Até 6xdeR$53,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h71/hbd/h00/h00/13590885957662.jpg,www.carrefour.com.br/SMARTPHONE-BLU-VIVO-5-MINI-V051EQ-1RAM-8GB-3G-DUAL-VERMELHO/p/MP15529105,No
102,Smartphone Multilaser NB729 MS40G 3G Tela 4' 8GB Android 8.1,319.0,319.0,"Até 6xdeR$53,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/heb/haf/h00/h00/12861787996190.jpg,www.carrefour.com.br/Smartphone-Multilaser-NB729-MS40G-3G-Tela-4-8GB-Android-8-1/p/MP13341056,No
103,"Smartphone Positivo Twist Mini Dual Chip, Rosa, Tela 4, 3G+WiFi, Android Oreo, 5MP, 8GB",319.0,319.0,"Até 6xdeR$53,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hbf/h2c/h00/h00/14355076775966.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-Mini-Dual-Chip-Rosa-Tela-4-3G-WiFi-Android-Oreo-5MP-8GB/p/MP18671599,No
104,USADO: iPhone 4S Apple 16GB Preto (Muito Bom) - Mais Barato Store,319.0,319.0,"Até 6xdeR$53,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h10/hc1/h00/h00/9499175747614.jpg,www.carrefour.com.br/USADO-iPhone-4S-Apple-16GB-Preto-Muito-Bom-Mais-Barato-Store/p/MP01804076,No
105,"Smartphone Alcatel 1 5033J, Dual chip, 8MP, 5'', 8GB expansível até 32GB, 4G - Preto",319.0,319.0,"Até 6xdeR$53,17  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h1f/ha0/h00/h00/12969916203038.jpg,www.carrefour.com.br/Smartphone-Alcatel-1-5033J-Dual-chip-8MP-5-8GB-expansivel-ate-32GB-4G-Preto/p/MP13474025,No
106,Smartphone BLU Advance L4 A350i Dual SIM 8GB de 4.0' 5MP/2MP OS 8.1.0-Preto,309.9,309.9,"Até 6xdeR$51,65  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h21/h74/h00/h00/15221126987806.jpg,www.carrefour.com.br/Smartphone-BLU-Advance-L4-A350i-Dual-SIM-8GB-de-4-0-5MP-2MP-OS-8-1-0-Preto/p/MP20168314,No
107,Usado: Smartphone Motorola Moto G3 Preto 16GB 5.0' Android 5.1.1 Lollipop XT1543 - Bom,305.99,305.99,"Até 6xdeR$51,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h99/hc6/h00/h00/26609834131486.jpg,www.carrefour.com.br/Usado-Smartphone-Motorola-Moto-G3-Preto-16GB-5-0-Android-5-1-1-Lollipop-XT1543-Bom/p/MV23865551,No
108,Smartphone Multilaser MS40G 4 Pol Dual Câmera 3G 8GB Android 8.1 Preto,305.9,305.9,"Até 6xdeR$50,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h26/h31/h00/h00/13511307558942.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS40G-4-Pol-Dual-Camera-3G-8GB-Android-8-1-Preto/p/MP15232793,No
109,SmartPhone Multilaser 8G 5MP Android 8.1 (VERSAO GO) Ms40g Preto,305.0,305.0,"Até 6xdeR$50,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/he5/hc1/h00/h00/12725803024414.jpg,www.carrefour.com.br/SmartPhone-Multilaser-8G-5MP-Android-8-1-VERSAO-GO-Ms40g-Preto/p/MP13112969,No
110,Usado: Smartphone Lenovo Vibe K5 Dourado 16GB 5.0' Android 5.1.1 Lollipop A6020L36 - Bom,300.0,300.0,"Até 6xdeR$50,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hfd/h12/h00/h00/26609177985054.jpg,www.carrefour.com.br/Usado-Smartphone-Lenovo-Vibe-K5-Dourado-16GB-5-0-Android-5-1-1-Lollipop-A6020L36-Bom/p/MV23869300,No
111,Usado: Smartphone Samsung Galaxy Win Duos Cinza 8GB 4.7' Android 4.1.2 Jelly Bean GT-I8552B - Muito Bom,300.0,300.0,"Até 6xdeR$50,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha7/h5f/h00/h00/26617732333598.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-Win-Duos-Cinza-8GB-4-7-Android-4-1-2-Jelly-Bean-GT-I8552B-Muito-Bom/p/MV23884292,No
112,Smartphone Multilaser E Lite Android 8.1 Tela 4 16G 512 MB Câmera 5MP NB764 Mini Tablet Dourado,299.9,299.9,"Até 6xdeR$49,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h76/ha4/h00/h00/26960064643102.jpg,www.carrefour.com.br/Smartphone-Multilaser-E-Lite-Android-8-1-Tela-4-16G-512-MB-Camera-5MP-NB764-Mini-Tablet-Dourado/p/MV24431927,No
113,Smartphone Positivo Twist 2 Fit 8GB Tela 5 Câmera 5MP S509 Cinza,299.9,299.9,"Até 6xdeR$49,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6e/h6b/h00/h00/14658054881310.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-2-Fit-8GB-Tela-5-Camera-5MP-S509-Cinza/p/MV19185355,No
114,Smartphone Semp GO! 3C Plus 8GB 3G Tela 4¿ Android 8.1 Oreo Bluetooth Câmera Frontal 5MP ¿ Preto,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd9/hde/h00/h00/26773226061854.jpg,www.carrefour.com.br/Smartphone-Semp-GO-3C-Plus-8GB-3G-Tela-4-Android-8-1-Oreo-Bluetooth-Camera-Frontal-5MP-Preto/p/MP24133267,No
115,SMARTPHONE POSITIVO TWIST MINI S431 512MB RAM 8GB 3G DUAL DOURADO,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hae/hd1/h00/h00/13590979280926.jpg,www.carrefour.com.br/SMARTPHONE-POSITIVO-TWIST-MINI-S431-512MB-RAM-8GB-3G-DUAL-DOURADO/p/MP15529058,No
116,"Smartphone Q-touch Prime  Q05A Azul, Tela 4,  Dual, 8GB, Android 6.0, 3G",299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc9/h0a/h00/h00/13760306741278.jpg,www.carrefour.com.br/Smartphone-Q-touch-Prime-Q05A-Azul-Tela-4-Dual-8GB-Android-6-0-3G/p/MP16384410,No
117,Smartphone Samsung Galaxy J3 Duos 2016 8GB Dourado 4G Tela 5,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hf0/hf1/h00/h00/11959937892382.jpg,www.carrefour.com.br/Smartphone-Samsung-Galaxy-J3-Duos-2016-8GB-Dourado-4G-Tela-5-Camera-8MP-Android-5-1/p/9835660,No
118,Smartphone Alcatel 4034E Light Pixi 4,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6f/h13/h00/h00/13060079419422.jpg,www.carrefour.com.br/Smartphone-Alcatel-4034E-Light-Pixi-4/p/MP13703466,No
119,Smartphone Positivo Twist Mini S430 8GB Rosa 3G Tela 4,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0b/hb2/h00/h00/9176234917918.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-Mini-S430-8GB-Rosa-3G-Tela-4-Camera-8MP-Android-6-0/p/9216456,No
120,"Smartphone Multilaser MS50L, 5', 3G, Android 7.0, 8MP, 8GB - Grafite",299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h8c/h1f/h00/h00/11677566402590.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS50L-5-3G-Android-7-0-8MP-8GB-Grafite/p/MP11008588,No
121,Smartphone Multilaser 8g 5mp Android 8.1 (versao Go) Ms40g Branco - Nb729,299.0,299.0,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5e/h6b/h00/h00/12975722463262.jpg,www.carrefour.com.br/Smartphone-Multilaser-8g-5mp-Android-8-1-versao-Go-Ms40g-Branco-Nb729/p/MP13478233,No
122,Smartphone Multilaser 3G MS40G 8GB 5MP Tela 4' Branco P9071,298.99,298.99,"Até 6xdeR$49,83  sem juros",static.carrefour.com.br/medias/sys_master/images/images/ha6/hd0/h00/h00/26547643514910.jpg,www.carrefour.com.br/Smartphone-Multilaser-3G-MS40G-8GB-5MP-Tela-4-Branco-P9071/p/MP23774085,No
123,Smartphone Mirage 62S 3g Quad Core 1GB RAM Dual Câmera 2mp+8mp Tela 5' Dual Chip Android 7 Rosa 1006,298.0,298.0,"Até 6xdeR$49,67  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd8/hdd/h00/h00/11185537417246.jpg,www.carrefour.com.br/Smartphone-Mirage-62S-3g-Quad-Core-1GB-RAM-Dual-Camera-2mp-8mp-Tela-5-Dual-Chip-Android-7-Rosa-1006/p/MP04831354,No
124,Smartphone Vivo 5 Mini 3g Dual Sim Tela 4.0' 512 Mb/8gb Dourado Blu V051EQ,297.0,297.0,"Até 6xdeR$49,50  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6a/hda/h00/h00/13550538948638.jpg,www.carrefour.com.br/Smartphone-Vivo-5-Mini-3g-Dual-Sim-Tela-4-0-512-Mb-8gb-Dourado-Blu-V051EQ/p/MP15348878,No
125,Smartphone Multilaser MS45S Colors Branco Tela 4.5' Câmera 3 MP + 5 MP 3G Quad Core 8GB 1GB Android 5.1 - P9012 - P9012,293.76,293.76,"Até 5xdeR$58,75  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h28/h13/h00/h00/9695959089182.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS45S-Colors-Branco-Tela-4-5-Camera-3-MP-5-MP-3G-Quad-Core-8GB-1GB-Android-5-1-P9012-P9012/p/MP01810073,No
126,Smartphone Multilaser MS40S Branco 4' câmera 3 mp + 5 mp 3G Quad Core 8Gb Android 6.0 - NB252 - Multilaser,289.9,289.9,"Até 5xdeR$57,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h5e/heb/h00/h00/13715481067550.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS40S-Branco-4-camera-3-mp-5-mp-3G-Quad-Core-8Gb-Android-6-0-NB252-Multilaser/p/MP11728337,No
127,Smartphone Multilaser MS40S 4\' Quadcore GPS 8GB Preto NB251,289.9,289.9,"Até 5xdeR$57,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h0a/hb4/h00/h00/13715482050590.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS40S-4-Quadcore-GPS-8GB-Preto-NB251/p/MP12707720,No
128,"Smartphone Qbex X POCKET, Branco, W4011, Tela de 4´´, 4GB, 5MP",284.9,284.9,"Até 5xdeR$56,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h4f/h7c/h00/h00/11227812593694.jpg,www.carrefour.com.br/Smartphone-Qbex-X-POCKET-Branco-W4011-Tela-de-4-4GB-5MP/p/MP05042454,No
129,"Smartphone Alcatel 1, Preto 5033J,  Tela de 5', Android Oreo, 8GB, 8MP",284.9,284.9,"Até 5xdeR$56,98  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h68/hc2/h00/h00/12756542488606.jpg,www.carrefour.com.br/Smartphone-Alcatel-1-Preto-5033J-Tela-de-5-Android-Oreo-8GB-8MP/p/MP12899112,No
130,Smartphone Mirage 62S 3g Quad Core 1GB RAM Dual Câmera 2mp+8mp Tela 5' Dual Chip Android 7 Preto 1005,284.59,284.59,"Até 5xdeR$56,92  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hc6/hd2/h00/h00/11185530863646.jpg,www.carrefour.com.br/Smartphone-Mirage-62S-3g-Quad-Core-1GB-RAM-Dual-Camera-2mp-8mp-Tela-5-Dual-Chip-Android-7-Preto-1005/p/MP04831344,No
131,Smartphone Multilaser MS40G Android 8.1 Tela 4 8GB 3G Câmera Dual 5MP+2MP Branco,280.3,280.3,"Até 5xdeR$56,06  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h7c/h55/h00/h00/15100178989086.jpg,www.carrefour.com.br/Smartphone-Multilaser-MS40G-Android-8-1-Tela-4-8GB-3G-Camera-Dual-5MP-2MP-Branco/p/MV19909679,No
132,"Smartphone Mirage 82S Sensor de Impressão Digital 4G Tela 5,5 Ram 2GB Dual Câmera Quad Core Preto - 1007 1007",274.0,274.0,"Até 5xdeR$54,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h2b/h28/h00/h00/13333132771358.jpg,www.carrefour.com.br/Smartphone-Mirage-82S-Sensor-de-Impressao-Digital-4G-Tela-5-5-Ram-2GB-Dual-Camera-Quad-Core-Preto-1007-1007/p/MP14338335,No
133,Smartphone Qbex Joy 8GB Dual Chip Desbloqueado Cinza,269.0,269.0,"Até 5xdeR$53,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h6f/h94/h00/h00/10660589142046.jpg,www.carrefour.com.br/Smartphone-Qbex-Joy-8GB-Dual-Chip-Desbloqueado-Cinza/p/MP02987015,No
134,"Smartphone Alcatel PIXI4  4017F Dual Chip Android 5.1, Tela de 3,5, 5MP, 4gb - Preto/Branco",266.8,266.8,"Até 5xdeR$53,36  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h02/hac/h00/h00/11214776631326.jpg,www.carrefour.com.br/Smartphone-Alcatel-PIXI4-4017F-Dual-Chip-Android-5-1-Tela-de-3-5-5MP-4gb-Preto-Branco/p/MP04995306,No
135,"Smartphone Positivo Twist Mini S431, Tela 4 Pol, Quad Core, Android Oreo, 8GB, 8MP - Cinza",264.25,264.25,"Até 5xdeR$52,85  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h75/h45/h00/h00/12775284801566.jpg,www.carrefour.com.br/Smartphone-Positivo-Twist-Mini-S431-Tela-4-Pol-Quad-Core-Android-Oreo-8GB-8MP-Cinza/p/MP13274476,No
136,Usado: Smartphone Samsung Galaxy Win Duos Cinza 8GB 4.7' Android 4.1.2 Jelly Bean GT-I8552B - Bom,260.0,260.0,"Até 5xdeR$52,00  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hcf/h5f/h00/h00/26630801981470.jpg,www.carrefour.com.br/Usado-Smartphone-Samsung-Galaxy-Win-Duos-Cinza-8GB-4-7-Android-4-1-2-Jelly-Bean-GT-I8552B-Bom/p/MV23896179,No
137,Usado: iPhone 5C 16GB Verde Muito Bom - Trocafone,259.0,259.0,"Até 5xdeR$51,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h00/h58/h00/h00/14979223650334.jpg,www.carrefour.com.br/Usado-iPhone-5C-16GB-Verde-Muito-Bom-Trocafone/p/MP19739314,No
138,"Smartphone Alcatel PIXI4 4 Dual Chip, Preto, Tela 4, 3G+WiFi, Android 6, 8MP, 8GB",259.0,259.0,"Até 5xdeR$51,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hba/h73/h00/h00/14355006717982.jpg,www.carrefour.com.br/Smartphone-Alcatel-PIXI4-4-Dual-Chip-Preto-Tela-4-3G-WiFi-Android-6-8MP-8GB/p/MP18673434,No
139,Usado: iPhone 5C 16GB Branco Muito Bom,259.0,259.0,"Até 5xdeR$51,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h37/h59/h00/h00/14027809095710.jpg,www.carrefour.com.br/Usado-iPhone-5C-16GB-Branco-Muito-Bom/p/MP18040293,No
140,Usado: iPhone 5C 16GB Rosa Muito Bom,259.0,259.0,"Até 5xdeR$51,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hce/h4e/h00/h00/14184654438430.jpg,www.carrefour.com.br/Usado-iPhone-5C-16GB-Rosa-Muito-Bom/p/MP18325097,No
141,Smartphone NavCity Desbloqueado NP752 Go Cinza NavCity,251.9,251.9,"Até 5xdeR$50,38  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h45/h91/h00/h00/17342151852062.jpg,www.carrefour.com.br/Smartphone-NavCity-Desbloqueado-NP752-Go-Cinza-NavCity/p/MP23007573,No
142,Smartphone 3G Tela 4' RAM 8GB Dual Câmera 5MP+2MP,249.0,249.0,"Até 5xdeR$49,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/h46/h3e/h00/h00/15217995546654.jpg,www.carrefour.com.br/Smartphone-3G-Tela-4-RAM-8GB-Dual-Camera-5MP-2MP/p/MV20164556,No
143,Smartphone Blu Advance 4.0M Preto (Vitrine),249.0,249.0,"Até 5xdeR$49,80  sem juros",static.carrefour.com.br/medias/sys_master/images/images/hd3/hde/h00/h00/12425537585182.jpg,www.carrefour.com.br/Smartphone-Blu-Advance-4-0M-Preto-Vitrine/p/MP12436991,No
