modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio,timestamp
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 7.649,15","R$ 7.649,15", Mar/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUcFu2zAM%2FRVCh54cx3bs2g4QGGvStYcUC7Yedgs0iU612ZZASUWLov8%2BOmi6nYjH90jwPb6JZyRv7CTWIk9zkYjw6pCBGoz6w9CR1VEFsX4TkQYmnkJwfr1cnolgU2enYHsyNlV2TH%2FRssqyrCyLuothPHobSeHmt1Q2oLmaWyNqE8cNq50kqS05QmXPlOJdOIXNZcWVYvmoLuPHnw%2F7xXHxeLu%2F5bL9XMDgMsEXK6fEOkubKhHPcohspr4u2zRnPMlx9mYOT3ZCyHM4kIUH%2BQJfnBsQ%2BCSo8uLuJoFHHCR8x2AmCfc70AjXSdUlYL79gHzFPBnHim03IklG0qMhmfCIN372gNBBd4oSEG5kQDJyXrK300nCLpLsOgsL2HE87OBf7HGS3pvThJp7tu%2BRjkZzf6WbrK3zVhdNhXVRKa1z1fdtXfZFkfXz43ywhGf1qrmgD8OH%2BUfwlZ8058PnnCy9nqVV%2FV%2FjQ73FIQ6SxDtTxFmKBuuy7ctKvP8F%2BNqzFw%3D%3D,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Dourado","R$ 8.999,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-dourado/p,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.649,15","R$ 7.649,15", Nov/2019,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsihb8gIYQuOk7cFBjTSH3owRNXLYSiIxIoMGQf69IyNueyLeMssbvqkX4tG6QW2VTrVKVHj1JMB01vwS6Nk10QS1fVOROxGeQ%2FDjdj6%2FCMGl3g3BtWxdalyf1jwvsixbLvOyiqE%2FjS6yod1PNC6QvZmonhob%2B524PTI2jj2TcRfJSC8awu7a4saIvTfX8tOPh8PsNHu6P9zLs%2F%2FbQMC1QjY23qhtlq6LRL1gFyXMqlxuUi14wH7KZo%2FPbiDQGo7s4AF%2FwyfvOwJZCQqdf7lN4Ik6hEcKdkD4egcNQZkUVQL223fQC9HZenHsq54YBeFIljGRktGOUwaCCqpzRCC4xUBscWpycMMZ4S4yVpWDmcwXTSL8u3sccBzteaBGONe2xCfbCF%2FqFusl1aXRmFFet6tG1%2Fla58t1s1lsjLjH4Jgu7sX6ij4SH6dPgs%2FyS9OBZObZ8evFWqz%2BIz7ce%2Bpih6zeRWI5pmo3JWaFWan3P%2FXttBQ%3D,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Verde","R$ 9.259,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-verde/p,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Cinza Espacial","R$ 12.899,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-cinza-espacial/p,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 7.649,15","R$ 7.649,15", Abr/2020,www.extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jpXYsRMgMNY02A4pVmw97BYwEp1qsyVBkot2Rf%2F7mKDedhLeB4n3qDfxTCEaZ8VGyFyKTKRXTwxUb9Qvhj44PaokNm9iDD0LTyn5uJnPr0JyOb2kgLlyQ34K86ooirJcVO2YhmN0Y1C0%2FYnKJTI3F2ogbcZhy26PAbULPpByV0k5m8im7bTiRrF9UNP48cf9YXacPe4Pe352fxcwmCY4rfJKbIq8qTLxjP3IRepVuc4lY4vDpZd5eHKWQEp4CA7u8QU%2Bed8TcCSo5OLzbQaP1CN8o2Qswpc7WGVVm4H5%2Bh3kksVgPMu7dqCAjDCSCZixP5p4KUDQQnseEQhuMVEwCJrg4OwZ4W4M2LYOZrAz9jfO9tGjMtj%2FO%2FtoMUZztqSZc11H4Wg0802jlnp90mvStDhJ3ciuw66uZaPqsloRu2Nyga7uermc4Efr%2FfRJlxtxqrMLr1drVf9HfJh31I89BvHOUuB7ihJldyrWUrz%2FAZ9Js6g%3D,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 512GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.649,15","R$ 7.649,15", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUk1v2zAM%2FSuEDj05jt3ZchwgMNa02A4pVmw97BYwMp1osy2DkooVRf%2F76GDedhIe3%2BPHI%2FWmXoi9daPaqjzNVaLC60QCTG%2FNT4ETuzaaoLZvKnIvxCWEyW%2FX6ysRXGrQoz%2FhxWJq3JCeeF1mWVYUt7qJYTh6F9nQ7gcaF8jezKGBWhuHnagnZGwdT0zGXSnjxkBj2C0lbozIB7OkH78%2FHlbH1fPD4UGe%2Fd8CApYMGdlMRm2zdFMm6gX7KG4qXdRpLnjEYTZnny5uJMhzeGIHj%2FgLPk5TTyAjQZnffrpL4Jl6hK8U7Ijw%2BR5aAp2UTQL2yzfIPwjPdhLFvhmIURB6soyJpHjrZw8EDTTniEBwh4HY4lzk4MYzwn1kbBoHK%2BkvnFj4t%2Fg4ovf2PFIrMdd1xEfbSrwwVGltqKvboio66rQp81ObdVpjfapKUfvgmK7qqqgW%2BMfyfj6TTCJ3mlckXc%2BOX6%2FisvovsMipjz2yeheKzfwf6lpvumyj3n8DvoC0uA%3D%3D,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 512GB 6.5"" Desbloqueado Prata","R$ 9.299,00","R$ 7.649,15", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-512gb-6-5-desbloqueado-prata/p,Mon May  4 18:28:41 2020
"Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cloud Pink + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 7.599,00","R$ 7.599,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cloud-pink-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Cinza Espacial","R$ 9.699,99","R$ 7.559,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-cinza-espacial/p,Mon May  4 18:28:41 2020
"Smartphone Samsung Galaxy S20+ 128GB Cosmic Black - 8GB RAM Tela 6,7” Câm. Quádrupla + Selfie 10MP","R$ 7.499,00","R$ 7.499,00", Mai/2020,m.media-amazon.com,https://track2.jacotei.com.br/r?h=eJxNkUFv4jAQhf%2BK5UO1q9LEjhOSIiEEkRbtgaptVntFgz2hEY4dOQ4srfrf69Cq7NzeNx77vfEbPaLrG2vojPKI0wn15w6DkLqRhyA7Z9UgPZ290cHp0HjxvutncXw6nSJo4dWaSNo22rlYdfGKFdkvsflbrmOH9Rx6uVX19kp5VhQZT1M2VrzwsJ8njOcimxZ3CbuRDsE3R5yLggkhvvWy%2Bv0wv95yoxtzKK3C8IAJHmUn6YxFRTahR9BDsJ%2Bn9%2FcRm1AD7RimasH57sUaJBW0%2FWD2ZA0a%2Fp1JlbBbwpNivSKl7dtGkpUGeSB3ZETPyw35gxrIdJIvSLloI%2FI0LJQbusBuSYW6bpBwtnm8Lm4w0PfN3qAKzNY1um2jAt9lqRKMM4FZzZO8UIhTOVZa70L%2BcfW9tw4vpwUfw3zqrwzLy67Jjw24A%2FrH4BJ%2FjtnB496682Usy%2F8DX3Ml6kGDo%2B%2Bh5eT4s7ncJZhI%2Bv4BSF2cTA%3D%3D,Mon May  4 18:28:41 2020
Xiaomi Mijia Youpin Hagibis Notebook Cooling Pad Ímã adsorção física estável Arrefecimento antiderrapante Pad,"R$ 7.474,57","R$ 7.474,57", Abr/2020,images-americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUctu2zAQ%2FBWCgHNyZJEU9TBgCIYLo4em7bE9BSty6bCWRZWibQRB%2Fr1rJWlRgIedmV1gZvjCLxgnHwa%2B5iITfMnT84gETO%2FNkeAYgz2bxNcv%2FBx7Ep5SGqf1apUimCNGmYHV85yZcPpgV%2FN5C8ZspDEOaymts7W2qquk0pUrrHZ53ThX3vmNbmqBphGIRlnXCVfXpRMo78JGW9RSg3U1NhqB9NoUFUkRrY9o0iO52syeFmq7kHt61%2Bs1gxNGb2CA6WYr6yLxc5QUaBJK51qLRlULtXcRht8L9Wm7%2F3Kfq3uZq1IsZIkjRGI7eQXnew82TMSGcXhb3e6%2BPRB%2B6gn24YqRujKj4es8q%2FWSX6A%2FU41VURWZrpZ8IENU3g8P4eTZg%2F%2Flgf0M59EP7DMcfOcn9jUk7EI4sl0IvR8O7DtY1p5aBnYKsW0Dc%2B1EmRhOqb1gz7YxokPjTzikwGBI3mKMMNKEt%2BN%2Fn3mmHiZ%2FGPDGBecwPnpLvFVCYiEKU1lb5OAoNVZlVWOlrJVW0vaUQsR5W%2BkP9B5m%2B1%2FHt%2FyQ8BDi87x%2BS%2F2XeL%2FYYX%2FuIfJXkiJ1xV2jRAm5469%2FAKTLz%2B4%3D,Mon May  4 18:28:41 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 256GB 4G Prata","R$ 7.569,00","R$ 7.456,55", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-256gb-4g-prata/p,Mon May  4 18:28:41 2020
"iPhone Apple 11 Pro 512GB Desbloqueado 5.8"" Cinza Espacial","R$ 8.599,00","R$ 7.409,05", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-512gb-desbloqueado-5-8-cinza-espacial/p,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJsiRrqQ0YQuME7cFBgzaH3IwRNbLZSqIwJIMGQf69IyNqeyLeMssbvqkXYmfsqHYqjVMVKf86kQDdG%2F1L4MS2Ddqr3ZsK3Itw8X5yu%2FX6Kngba3ToGrwYjLUd4obXRZIkeZ5ldfDDydnAmvY%2FUVtP5mamBmpNGPbinpCxtTwxaXuVtB09jX6%2FtLjRYh%2F0Un56fjiuTqun%2B%2BO9PIe%2FDQQsFbKynrTaJfGnIlIv2AdJU222Ei6L1IjDHM48XuxIkKbwyBYe8Dd8nqaeQFaCrCi%2F3EbwRD3Cd%2FJmRPh6By1BGRV1BObbD0g3orOZxHGoB2IUhI4MYyQlzrg5A0EN9TkgENyiJzY4Nzna8YxwFxjr2sJK5osmEf4dPozonDmP1Apnu474ZFrh2yxHbJouT7ouaRA3eYVtp8ut7sqqrBJxO2%2BZru4qrxb4Efkwf5NsIv80n0imni2%2FXs1F9R%2Bx2KkPPbJ6F4nlnGrb5SRzMvX%2BB8d%2FtOM%3D,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Abr/2020,www.pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jh3biRMgMNa02w7JFmzFsFvAykyqzbYESipWFP3vpYNm7Ul4H6T4yGf1SOyNHdRK5WmuEhWeHAnQndF%2FBTq2bdRBrZ5V5E6EhxCcX02nZyHY1Nkh2CMbm2rbp%2Fc8rbIsK8tZ2cTQH7yNrGn9B7UNZK5GqqfWxH4tboeMrWXHpO1Z0tKLhrC%2BtLjSYu%2F1pfzwe7edHCZ3t9tbeTb%2FGwi4VMjE2mm1ytK6StQjdlHCLIqlZJslasB%2BzGb2D3YgyHPYs4Ud%2FoNPznUEMhLMqvmX6wTuqEP4QcEMCF9vYJ5UTQLm%2B0%2FICxHZOJE3TU%2BMgtCTYUzE740fAxA00JyiUNcYiA1CS7C1wwnhJjI2jYUJ%2FCIWdkcGJ9%2BsCfS%2B%2Bzig9%2BY0UCucPR6JD6YVPkPUbVEvZ5hVta7mZV5WutTHqijv87xeitsHy3R2F%2FUFvaXej4eCz3KpcUky18ny09laLT4Qb%2B4NdbFDVi8isSxULWqS3%2FJavbwCZcW0bA%3D%3D,Mon May  4 18:28:41 2020
"iPhone 11 Pro Max Apple com 256GB, Tela Retina HD 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água, Bateria de Longa Duração - Verde Meia-Noite","R$ 7.391,12","R$ 7.391,12", Mai/2020,www.casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUktv2zAM%2FiuEDj05jh%2BxnQYIjDUt1kOyFW0x7BYwMpNosy2DkooWRf976WDedhK%2BBwl%2BpN7VC7EztlcrlcapipR%2FG0iAbo3%2BLXBg2wTt1epdBW5FOHs%2FuNV8fhG8jTU6dAc8G4y17eIDz4skSRaLbFEH3%2B2dDaxp%2FQu19WSuRqqjxoRuLe4BGRvLA5O2F0nb3lPv11OLKy32Tk%2Fl%2B5%2B77Ww%2Fe77b3smz%2BdtAwFQhI%2BtBq1USL4tIvWAbJE2VX0u4LFI9dmM483C2PUGawgNb2OErfBmGlkBGgqwov95E8EwtwiN50yPc30IZFXUE5vsTpLmIbAaRN3VHjILQkWGMxO%2BMGwMQ1FCfglA36IkNQkOwtf0J4TYw1rWFGfwgFnZHBmffrPH0b%2FmhR%2BfMqadGOHs8Eu9NI3ySH3RRajw2ulwmZV7lhUSuckzKkprD6HbeMl3c1aKa4J%2FYm%2FFUMpHcalyTTHay%2FHYxF9V%2FxGSnNrTI6kMk1uOfWGbZdZlr9fEJNTK1Pg%3D%3D,Mon May  4 18:28:41 2020
"IPhone 11 Pro Max Apple 256GB 6.5"" Desbloqueado Prata","R$ 8.099,00","R$ 7.391,12", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-256gb-6-5-desbloqueado-prata/p,Mon May  4 18:28:41 2020
