modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_anuncio,timestamp
Smartphone Multilaser Ms45 4G 1Gb Tela 4.5 Pol. Câmera 8 Mp + 5 Mp Quad Core 8Gb,"R$ 535,51","R$ 535,51", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aff8e95eac3d25cc8d&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651104701%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone ZTE L5 Shade 8GB Desbloqueado 5"" 3G Android 5.1 Preto + Capa Branca","R$ 549,99","R$ 534,99", Jul/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-zte-l5-shade-8gb-desbloqueado-5-3g-android-5-1-preto-e-branco/p,Thu May 21 23:18:32 2020
Smartphone Quantum L Desbloqueado 16GB Dual Chip Android 8.1 Preto,"R$ 533,50","R$ 533,50", Ago/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-quantum-l-desbloqueado-16gb-dual-chip-android-8-1-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F Café Tela 5.5 Pol. Sensor de Digitais 16GB 3G 1GB RAM Câmera Traseira 5MP,"R$ 531,30","R$ 531,30", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e512ddff8e95eac3d41b25b&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1517546591%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Positivo Twist SE S545 Octa-Core Dual Chip Camera 13MP Tela 5,7` - Grafite","R$ 529,00","R$ 529,00", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ea8d052f8e95eac3d5b4f11&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1676287611%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Positivo Twist SE S545 Octa-Core Dual Chip Camera 13MP Tela 5,7` - Grafite","R$ 529,00","R$ 529,00", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5ea8d5e5f8e95eac3d5b5e80&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1676287611%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Positivo Twist SE S545 Octa-Core Dual Chip Camera 13MP Tela 5,7` - Grafite","R$ 529,00","R$ 529,00", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5ea721f9f8e95eac3d561187&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1674292548%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Positivo Twist SE S545 Octa-Core Dual Chip Camera 13MP Tela 5,7` - Grafite","R$ 529,00","R$ 529,00", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5ea71646f8e95eac3d55bf69&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1674292548%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser Ms50G Câmera 8Mp+5Mp Android 8.1,"R$ 523,25","R$ 523,25", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e5022b5f8e95eac3d40cf11&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1517030771%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser Ms50G Câmera 8Mp+5Mp Android 8.1,"R$ 523,25","R$ 523,25", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e5022b4f8e95eac3d40ce73&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1517030771%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser MS55M P9046 Desbloqueado GSM Dual Chip 16GB Android 7.0 Preto,"R$ 559,00","R$ 522,00", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms55m-p9046-desbloqueado-gsm-dual-chip-16gb-android-7-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser MS60F Plus P9057 Desbloqueado GSM Dual Chip 16GB Android 7.0 Preto,"R$ 869,32","R$ 521,22", Fev/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms60f-plus-p9057-desbloqueado-gsm-dual-chip-16gb-android-7-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser F P9106 Desbloqueado 16GB Android 9.0 Dourado,"R$ 670,20","R$ 512,05", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-f-p9106-desbloqueado-16gb-android-9-0-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6adf8e95eac3d25cb2a&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651110473%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96b7f3f8e95eac3d25d101&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651110473%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e9526ddf8e95eac3d217a8f&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1648880792%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96b79ff8e95eac3d25cddf&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651110473%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96b79ff8e95eac3d25ce24&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651109309%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e953651f8e95eac3d2191a4&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1648880792%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e9526daf8e95eac3d2178c3&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1648880792%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aef8e95eac3d25cb6e&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651109309%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50G 3G 5,5 Pol.1Gb 8Gb Câmera 8Mp+5Mp Android 8.1 Blueto","R$ 511,40","R$ 511,40", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96ba67f8e95eac3d25e1a1&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651109309%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser F Dourado Tela 5.5 Pol. Sensor de Digitais 16GB 3G 1GB RAM Câmera traseira 5MP + 5MP frontal - P9106 - Padrão,"R$ 510,00","R$ 510,00", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e5b75e8f8e95eac3d489cbb&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1522278131%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser F Dourado Tela 5.5 Pol. Sensor de Digitais 16GB 3G 1GB RAM Câmera traseira 5MP + 5MP frontal - P9106 - Padrão,"R$ 510,00","R$ 510,00", Mar/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e5b75eaf8e95eac3d489cde&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1522278131%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser F Dourado Tela 5.5 Pol. Sensor de Digitais 16GB 3G 1GB RAM Câmera traseira 5MP + 5MP frontal - P9106 - Padrão,"R$ 510,00","R$ 510,00", Mar/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e5b76d5f8e95eac3d489cf6&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1522278131%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Nokia Lumia 635 Desbloqueado GSM Preta,"R$ 509,99","R$ 509,99", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-nokia-lumia-635-desbloqueado-gsm-preta/p,Thu May 21 23:18:32 2020
"Smartphone Multilaser Ms50x 4G Quad Core 1Gb Ram Tela 5,5?","R$ 502,55","R$ 502,55", Mai/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Multilaser-MS50X-4G-Quad-Core-1GB-RAM-Tela-5-5/p/MP15023227?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo3NTAzOTgxLCJza3UiOiJNUDE1MDIzMjI3IiwiZ3JvdXBJZCI6Ik1QMTUwMjMyMjciLCJsb2ciOiIxMy8wNS8yMDIwIDExOjQwIn0,Thu May 21 23:18:32 2020
Smartphone Multilaser MS50X NB732 Desbloqueado Dual Chip 16GB Android 8.1 Preto e Azul,"R$ 502,55","R$ 502,55", Dez/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms50x-nb732-desbloqueado-dual-chip-16gb-android-8-1-preto-e-azul/p,Thu May 21 23:18:32 2020
"Smartphone Multilaser MS50X 4G Quad Core 1GB RAM Tela 5,5","R$ 502,55","R$ 502,55", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/14236281?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=14236281&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-14236281,Thu May 21 23:18:32 2020
Smartphone TCL L9 Desbloqueado GSM Dual Chip 16GB Android 8.1 Preto,"R$ 499,90","R$ 499,90", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-tcl-l9-desbloqueado-gsm-dual-chip-16gb-android-8-1-preto/p,Thu May 21 23:18:32 2020
"Smartphone Ms60f Plus 4G Tela 5,5 Sensor De Impressão Digital","R$ 499,00","R$ 499,00", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-MS60F-Plus-4G-Tela-5-5-Sensor-de-impressao-Digital/p/MP12733612?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo3MzgyMjg3LCJza3UiOiJNUDEyNzMzNjEyIiwiZ3JvdXBJZCI6Ik1QMTI3MzM2MTIiLCJsb2ciOiIwNi8wNS8yMDIwIDE2OjMzIn0,Thu May 21 23:18:32 2020
Smartphone Q-Touch EVO Q09 Desbloqueado GSM Dual Chip 8GB Android 5.1,"R$ 499,00","R$ 499,00", Ago/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-q-touch-evo-q09-desbloqueado-gsm-dual-chip-8gb-android-5-1/p,Thu May 21 23:18:32 2020
Smartphone Multilaser E 3G 16GB 512MB Câmera 5MP,"R$ 499,00","R$ 499,00", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e977828f8e95eac3d2754ae&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651791416%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy Pocket II Duos SM-G110B Desbloqueado GSM Dual Chip Android 4.4 Preto,"R$ 499,00","R$ 499,00", Jul/2014,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-pocket-ii-duos-sm-g110b-desbloqueado-gsm-dual-chip-android-4-4-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser G P9095 Desbloqueado 16GB Android 9.0 Preto,"R$ 813,29","R$ 499,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-g-p9095-desbloqueado-16gb-android-9-0-preto/p,Thu May 21 23:18:32 2020
Smartphone Multilaser MS60F Plus NB715 Desbloqueado 16GB Android 7.0 Preto e Prata,"R$ 681,94","R$ 499,00", Mai/2018,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms60f-plus-nb715-desbloqueado-16gb-android-7-0-preto-e-prata/p,Thu May 21 23:18:32 2020
Smartphone Multilaser E 3G 16GB 512MB Câmera 5MP,"R$ 499,00","R$ 499,00", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e97770af8e95eac3d275292&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651791416%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser MS50X Desbloqueado Dual Chip 16GB Android 8.1 Preto + Cartão SD 32GB,"R$ 529,00","R$ 499,00", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-multilaser-ms50x-desbloqueado-dual-chip-16gb-android-8-1-preto-cartao-sd-32gb/p,Thu May 21 23:18:32 2020
Smartphone Positivo Twist 2 Go S541 Com 8Gb Tela 5 Android Oreo Dual Chip Câmera 8Mp 4G Preto,"R$ 499,00","R$ 499,00", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Positivo-Twist-2-Go-S541-com-8GB-Tela-5-Android-Oreo-Dual-Chip-Camera-8MP-4G-Preto/p/MV20035210?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4MTI3NTk5LCJza3UiOiJNVjIwMDM1MjEwIiwiZ3JvdXBJZCI6Ik1WMjAwMzUyMTAiLCJsb2ciOiIwNi8wNS8yMDIwIDE3OjQxIn0,Thu May 21 23:18:32 2020
Smartphone BlackBerry Z10 4G Desbloqueado GSM Preto,"R$ 499,00","R$ 499,00", Nov/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-blackberry-z10-4g-desbloqueado-gsm-preto/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy Pocket 2 Duos Sm-G110B Preto Com Dual Chip, Android 4.4, Wi-Fi, 3G, Gps, Câmera 2Mp, Fm, Mp3 E Bluetooth","R$ 499,00","R$ 499,00", Mar/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/6827626?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=6827626&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-6827626,Thu May 21 23:18:32 2020
Smartphone Multilaser E 3G 16GB 512MB Câmera 5MP,"R$ 499,00","R$ 499,00", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e977325f8e95eac3d274c5f&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651791416%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy J1 Mini Duos SM-J105B Dual Chip 8GB Desbloqueado 3G 4"" Android 5.1 Dourado","R$ 499,99","R$ 499,00", Mar/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-j1-mini-duos-sm-j105b-dual-chip-8gb-desbloqueado-3g-4-android-5-1-dourado/p,Thu May 21 23:18:32 2020
Smartphone Alcatel One Touch Pop 2 5042A Desbloqueado GSM 8GB Android 4 4 Branco,"R$ 499,00","R$ 499,00", Jan/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-alcatel-one-touch-pop-2-5042a-desbloqueado-gsm-8gb-android-4-4-branco/p,Thu May 21 23:18:32 2020
Smartphone Positivo Twist 2 SE S545 Desbloqueado Dual Chip 32GB Android 9 Pie Grafite,"R$ 899,00","R$ 499,00", Nov/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-positivo-twist-2-se-s545-desbloqueado-dual-chip-32gb-android-9-pie-grafite/p,Thu May 21 23:18:32 2020
Vi Smartphone Meizu M5C Desbloqueado GSM Dual Chip 16GB,"R$ 499,00","R$ 499,00", Jan/2018,jacotei.com.br,https://www.jacotei.com.br/vi-smartphone-meizu-m5c-desbloqueado-gsm-dual-chip-16gb/p,Thu May 21 23:18:32 2020
Smartphone Multilaser G Octa Core Dual Câmera Android Preto,"R$ 498,97","R$ 498,97", Mai/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/1502933244?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502933244&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502933244,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e952227f8e95eac3d2170da&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1648886035%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Abr/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e9526d9f8e95eac3d217874&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1648886035%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96b79ef8e95eac3d25cdc3&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651110326%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96bdc1f8e95eac3d25ebd7&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651104760%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96b54bf8e95eac3d25ca38&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651104760%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e95238ef8e95eac3d2174c3&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1648886035%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e96ba6bf8e95eac3d25e20e&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1651110326%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5e96c353f8e95eac3d260c10&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1651104760%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,75","R$ 498,75", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e96b6aef8e95eac3d25cb72&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1651110326%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Multilaser E Lite 3G 16Gb Tela 4.0 Quad Core Câmera Traseira 5Mp + 5M,"R$ 498,71","R$ 498,71", Abr/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5e9526dcf8e95eac3d2179f8&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1648879644%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
